"run","tick","OriginOfConsumedResouces"
1,592.0,"Western Europe:Northern America|2987.48;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|4071251.34;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|1492.96;China|0.0;"
1,592.0,"China:Northern America|13386.74;South America|0.0;Central Asia|14077.25;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|2060.3;Russian Federation|262744.95;India|273527.94;Pakistan|17217.5;United States of America|4338.24;China|1.002351396E7;"
1,592.0,"United States of America:Northern America|702.34;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|3198199.41;China|0.0;"
1,592.0,"Northern Africa:Northern America|141557.21;South America|0.0;Central Asia|0.0;Eastern Europe|458972.0;Northern Europe|0.0;Western Europe|1149838.31;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|55575.33;China|0.0;"
1,592.0,"Russian Federation:Northern America|964.23;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|2507854.91;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,592.0,"Western Africa:Northern America|123608.14;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|38122.25;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|395970.52;China|0.0;"
1,592.0,"South America:Northern America|191408.74;South America|1489057.08;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|35243.87;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|478648.77;China|0.0;"
1,592.0,"Northern Europe:Northern America|15494.32;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|2014614.76;Western Europe|39387.82;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|112283.28;China|0.0;"
1,592.0,"Northern America:Northern America|685794.94;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|245.99;China|0.0;"
1,592.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|650643.6;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,592.0,"Eastern Africa:Northern America|75003.58;South America|0.0;Central Asia|198.25;Eastern Europe|6401.0;Northern Europe|0.0;Western Europe|13860.88;Oceania|0.0;Russian Federation|0.0;India|375290.36;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,592.0,"Middle Africa:Northern America|48055.37;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|3833.03;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|100128.61;China|0.0;"
1,592.0,"Eastern Europe:Northern America|7017.3;South America|0.0;Central Asia|0.0;Eastern Europe|3051181.5;Northern Europe|0.0;Western Europe|591.82;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|4397.5;China|0.0;"
1,592.0,"Central Asia:Northern America|1168.64;South America|0.0;Central Asia|1730532.5;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|293.62;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,592.0,"Southern Europe:Northern America|538642.62;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|254430.49;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|104692.72;China|0.0;"
1,592.0,"Central America:Northern America|43735.03;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|407928.12;China|0.0;"
1,592.0,"Southern Asia:Northern America|62847.13;South America|0.0;Central Asia|185841.25;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|526067.14;India|14917.86;Pakistan|25185.5;United States of America|0.0;China|0.0;"
1,592.0,"Western Asia:Northern America|120374.33;South America|0.0;Central Asia|69202.5;Eastern Europe|1404693.75;Northern Europe|0.0;Western Europe|12682.7;Oceania|0.0;Russian Federation|15285.64;India|0.0;Pakistan|0.0;United States of America|19218.89;China|0.0;"
1,592.0,"Eastern Asia:Northern America|134302.09;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|672284.73;India|0.0;Pakistan|0.0;United States of America|253478.54;China|0.0;"
1,592.0,"Southern Africa:Northern America|16289.89;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|3471.55;Oceania|139617.7;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|811.52;China|0.0;"
1,592.0,"South-Eastern Asia:Northern America|118519.08;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1284382.5;Russian Federation|0.0;India|273.2;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,592.0,"Caribbean:Northern America|20537.24;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|143237.46;China|0.0;"
1,593.0,"Pakistan:Northern America|459.08;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|2039867.75;United States of America|0.0;China|0.0;"
1,593.0,"India:Northern America|234.2;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|7137935.5;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,593.0,"Western Europe:Northern America|3100.79;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|4042184.1;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|1662.18;China|0.0;"
1,593.0,"China:Northern America|13359.23;South America|0.0;Central Asia|14137.5;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1431.2;Russian Federation|265096.6;India|274231.34;Pakistan|17282.0;United States of America|4677.46;China|1.002206565E7;"
1,593.0,"United States of America:Northern America|458.42;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|3193050.87;China|0.0;"
1,593.0,"Northern Africa:Northern America|143931.57;South America|0.0;Central Asia|0.0;Eastern Europe|424889.81;Northern Europe|0.0;Western Europe|1174766.26;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|55558.43;China|0.0;"
1,593.0,"Russian Federation:Northern America|929.14;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|2525053.4;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,593.0,"Western Africa:Northern America|126570.02;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|30826.96;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|395714.19;China|0.0;"
1,593.0,"South America:Northern America|185568.79;South America|1485458.4;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|35180.8;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|481049.43;China|0.0;"
1,593.0,"Northern Europe:Northern America|15393.49;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|2013276.76;Western Europe|39479.5;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|112965.72;China|0.0;"
1,593.0,"Northern America:Northern America|663748.18;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|168.05;China|0.0;"
1,593.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|651988.5;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,593.0,"Eastern Africa:Northern America|79754.51;South America|0.0;Central Asia|141.75;Eastern Europe|4555.07;Northern Europe|0.0;Western Europe|9634.96;Oceania|0.0;Russian Federation|0.0;India|374432.74;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,593.0,"Middle Africa:Northern America|46364.42;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|3808.88;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|100091.2;China|0.0;"
1,593.0,"Eastern Europe:Northern America|7141.03;South America|0.0;Central Asia|0.0;Eastern Europe|3089408.28;Northern Europe|0.0;Western Europe|754.46;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|4738.72;China|0.0;"
1,593.0,"Central Asia:Northern America|1202.6;South America|0.0;Central Asia|1731399.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|295.4;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,593.0,"Southern Europe:Northern America|527796.3;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|253112.3;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|97183.49;China|0.0;"
1,593.0,"Central America:Northern America|42158.19;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|407386.66;China|0.0;"
1,593.0,"Southern Asia:Northern America|74518.34;South America|0.0;Central Asia|185944.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|520592.4;India|10467.42;Pakistan|25200.5;United States of America|0.0;China|0.0;"
1,593.0,"Western Asia:Northern America|123549.08;South America|0.0;Central Asia|69213.25;Eastern Europe|1422671.13;Northern Europe|0.0;Western Europe|10135.6;Oceania|0.0;Russian Federation|10703.0;India|0.0;Pakistan|0.0;United States of America|19220.67;China|0.0;"
1,593.0,"Eastern Asia:Northern America|153466.79;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|653300.7;India|0.0;Pakistan|0.0;United States of America|253568.82;China|0.0;"
1,593.0,"Southern Africa:Northern America|20786.35;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|3455.94;Oceania|134931.4;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|811.91;China|0.0;"
1,593.0,"South-Eastern Asia:Northern America|114633.94;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1287104.3;Russian Federation|0.0;India|274.2;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,593.0,"Caribbean:Northern America|14717.18;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|148315.79;China|0.0;"
1,594.0,"Pakistan:Northern America|345.83;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|2038254.25;United States of America|0.0;China|0.0;"
1,594.0,"India:Northern America|175.12;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|7138230.86;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,594.0,"Western Europe:Northern America|2317.01;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|4048078.58;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|1982.57;China|0.0;"
1,594.0,"China:Northern America|12746.96;South America|0.0;Central Asia|14193.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|990.8;Russian Federation|262681.04;India|274922.18;Pakistan|17341.75;United States of America|4962.07;China|1.00218133E7;"
1,594.0,"United States of America:Northern America|341.36;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|3152553.07;China|0.0;"
1,594.0,"Northern Africa:Northern America|121695.07;South America|0.0;Central Asia|0.0;Eastern Europe|447366.08;Northern Europe|0.0;Western Europe|1175740.86;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|54957.68;China|0.0;"
1,594.0,"Russian Federation:Northern America|694.01;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|2490951.28;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,594.0,"Western Africa:Northern America|118641.83;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|30887.1;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|409715.69;China|0.0;"
1,594.0,"South America:Northern America|201800.41;South America|1486461.74;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|35207.44;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|478295.26;China|0.0;"
1,594.0,"Northern Europe:Northern America|15788.38;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|2013488.16;Western Europe|39647.58;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|112339.5;China|0.0;"
1,594.0,"Northern America:Northern America|728444.21;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|676.89;China|0.0;"
1,594.0,"Oceania:Northern America|0.0;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|652922.8;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,594.0,"Eastern Africa:Northern America|70655.66;South America|0.0;Central Asia|141.75;Eastern Europe|18396.84;Northern Europe|0.0;Western Europe|9649.56;Oceania|0.0;Russian Federation|0.0;India|375038.54;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,594.0,"Middle Africa:Northern America|45286.7;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|3820.96;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|104130.47;China|0.0;"
1,594.0,"Eastern Europe:Northern America|5305.74;South America|0.0;Central Asia|0.0;Eastern Europe|3023021.16;Northern Europe|0.0;Western Europe|526.54;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|4668.06;China|0.0;"
1,594.0,"Central Asia:Northern America|895.65;South America|0.0;Central Asia|1732233.25;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|408.84;India|0.0;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,594.0,"Southern Europe:Northern America|546084.46;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|255129.98;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|125820.05;China|0.0;"
1,594.0,"Central America:Northern America|45713.56;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|402734.06;China|0.0;"
1,594.0,"Southern Asia:Northern America|55582.34;South America|0.0;Central Asia|185916.5;Eastern Europe|24162.2;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|514138.4;India|8340.58;Pakistan|25196.0;United States of America|0.0;China|0.0;"
1,594.0,"Western Asia:Northern America|91952.36;South America|0.0;Central Asia|66720.5;Eastern Europe|1407181.8;Northern Europe|0.0;Western Europe|7090.74;Oceania|0.0;Russian Federation|38421.36;India|0.0;Pakistan|0.0;United States of America|18953.62;China|0.0;"
1,594.0,"Eastern Asia:Northern America|135190.08;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|673426.64;India|0.0;Pakistan|0.0;United States of America|250695.86;China|0.0;"
1,594.0,"Southern Africa:Northern America|17123.65;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|3465.98;Oceania|135227.6;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|5962.26;China|0.0;"
1,594.0,"South-Eastern Asia:Northern America|124577.07;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|1290150.4;Russian Federation|0.0;India|272.46;Pakistan|0.0;United States of America|0.0;China|0.0;"
1,594.0,"Caribbean:Northern America|15959.09;South America|0.0;Central Asia|0.0;Eastern Europe|0.0;Northern Europe|0.0;Western Europe|0.0;Oceania|0.0;Russian Federation|0.0;India|0.0;Pakistan|0.0;United States of America|146618.75;China|0.0;"
